Order_ID,Order_Date,Customer_ID,Gender,Age,Customer_Segment,Membership_Type,State,City,Region,Product_Name,Brand,Quantity,Unit_Price,Unit_Cost,Discount_Percentage,Revenue,Cost,Profit,Profit_Margin,Payment_Method,Order_Status
ORD100145,2022-11-12,CUST1253,Male,56,Small Business,Platinum,Gujarat,Ahmedabad,West,Air Conditioner,Daikin,3,39687,26350,20,95248.8,79050,16198.8,17.01,EMI,Cancelled
ORD100146,2025-07-12,CUST8393,Female,62,Retail,Gold,Delhi,New Delhi,North,Smart Watch,Apple,4,52309,41240,5,198774.2,164960,33814.2,17.01,Debit Card,Delivered
ORD100147,2021-10-29,CUST5486,Female,40,Retail,Platinum,Telangana,Hyderabad,South,Galaxy Phone,Samsung,3,21437,17936,20,51448.8,53808,-2359.2,-4.59,Net Banking,Delivered
ORD100148,2023-08-11,CUST4384,Female,55,Retail,Gold,Tamil Nadu,Chennai,South,MacBook,Apple,2,43562,34395,15,74055.4,68790,5265.4,7.11,EMI,Delivered
ORD100149,2022-06-16,CUST9550,Female,48,Corporate,Silver,Gujarat,Ahmedabad,West,Washing Machine,LG,1,33522,24859,20,26817.6,24859,1958.6,7.3,Credit Card,Delivered
ORD100150,2025-05-16,CUST9474,Male,33,Retail,Gold,Maharashtra,Mumbai,West,Galaxy Phone,Samsung,3,78742,61404,15,200792.1,184212,16580.1,8.26,Debit Card,Delivered
ORD100151,2022-12-08,CUST5596,Male,24,Retail,Silver,West Bengal,Kolkata,East,Laptop,Lenovo,1,23467,16957,0,23467,16957,6510,27.74,Net Banking,Delivered
ORD100152,2025-04-21,CUST3144,Female,20,Small Business,Silver,Tamil Nadu,Chennai,South,Air Conditioner,Daikin,3,39677,29677,15,101176.35,89031,12145.35,12,Credit Card,Delivered
ORD100153,2023-09-25,CUST2051,Female,25,Retail,Gold,Telangana,Hyderabad,South,Smart TV,Samsung,1,76056,55902,15,64647.6,55902,8745.6,13.53,Debit Card,Delivered
ORD100154,2023-01-30,CUST4852,Male,29,Retail,Gold,Andhra Pradesh,Vijayawada,South,Water Purifier,Kent,5,54526,37732,5,258998.5,188660,70338.5,27.16,Debit Card,Delivered
ORD100155,2021-04-25,CUST2655,Male,38,Retail,Silver,Telangana,Hyderabad,South,Washing Machine,LG,1,36803,30578,15,31282.55,30578,704.55,2.25,Debit Card,Delivered
ORD100156,2021-09-12,CUST7143,Female,42,Corporate,Gold,Andhra Pradesh,Vijayawada,South,iPad,Apple,4,45456,33432,15,154550.4,133728,20822.4,13.47,Credit Card,Delivered
ORD100157,2025-09-02,CUST4613,Male,57,Small Business,Platinum,Telangana,Hyderabad,South,Vacuum Cleaner,Dyson,4,28572,23821,5,108573.6,95284,13289.6,12.24,Credit Card,Delivered
ORD100158,2022-10-23,CUST4831,Female,25,Small Business,Silver,Delhi,New Delhi,North,Soundbar,JBL,1,85361,56960,10,76824.9,56960,19864.9,25.86,Debit Card,Delivered
ORD100159,2025-11-19,CUST3447,Female,44,Premium,Silver,Karnataka,Bengaluru,South,Smart TV,LG,4,75531,64544,15,256805.4,258176,-1370.6,-0.53,Credit Card,Delivered
ORD100160,2022-10-14,CUST8474,Female,25,Corporate,Platinum,Maharashtra,Mumbai,West,Air Conditioner,Daikin,3,24993,17743,0,74979,53229,21750,29.01,UPI,Delivered
ORD100161,2022-06-12,CUST4303,Female,45,Small Business,Silver,Tamil Nadu,Chennai,South,Monitor,Dell,5,65581,55226,0,327905,276130,51775,15.79,Credit Card,Delivered
ORD100162,2021-10-23,CUST1262,Female,50,Small Business,Platinum,Delhi,New Delhi,North,Laptop,Dell,2,10534,8863,10,18961.2,17726,1235.2,6.51,Credit Card,Delivered
ORD100163,2022-03-24,CUST5535,Male,26,Corporate,Platinum,Maharashtra,Mumbai,West,Monitor,Dell,2,50198,37653,15,85336.6,75306,10030.6,11.75,Credit Card,Delivered
ORD100164,2021-12-26,CUST4375,Male,57,Corporate,Platinum,Andhra Pradesh,Vijayawada,South,OnePlus Phone,OnePlus,1,82764,67708,10,74487.6,67708,6779.6,9.1,Debit Card,Delivered
ORD100165,2022-08-01,CUST9077,Male,18,Premium,Gold,Delhi,New Delhi,North,OLED TV,Sony,1,70955,59350,10,63859.5,59350,4509.5,7.06,Credit Card,Delivered
ORD100166,2021-03-17,CUST3678,Female,54,Retail,Gold,Tamil Nadu,Chennai,South,Smart Watch,Samsung,2,76810,64618,10,138258,129236,9022,6.53,Net Banking,Returned
ORD100167,2025-05-15,CUST7248,Male,36,Retail,Platinum,Andhra Pradesh,Vijayawada,South,Refrigerator,Whirlpool,1,49755,40518,10,44779.5,40518,4261.5,9.52,EMI,Delivered
ORD100168,2024-06-21,CUST3988,Male,24,Small Business,Gold,Karnataka,Bengaluru,South,Smart TV,Samsung,1,34920,30467,5,33174,30467,2707,8.16,Net Banking,Delivered
ORD100169,2024-07-28,CUST8601,Male,62,Premium,Silver,Telangana,Hyderabad,South,Smart TV,Samsung,1,28570,20288,20,22856,20288,2568,11.24,Debit Card,Delivered
ORD100170,2024-04-14,CUST9204,Female,25,Retail,Silver,Karnataka,Bengaluru,South,Microwave,Panasonic,1,38784,26307,15,32966.4,26307,6659.4,20.2,EMI,Delivered
ORD100171,2025-03-09,CUST7498,Male,19,Premium,Platinum,Tamil Nadu,Chennai,South,Washing Machine,LG,2,22296,17921,15,37903.2,35842,2061.2,5.44,EMI,Delivered
ORD100172,2023-04-01,CUST4938,Female,63,Premium,Platinum,Telangana,Hyderabad,South,Air Conditioner,Voltas,4,9811,8130,10,35319.6,32520,2799.6,7.93,Debit Card,Delivered
ORD100173,2022-05-26,CUST7916,Male,41,Retail,Platinum,Telangana,Hyderabad,South,Earbuds,Apple,3,70813,48416,10,191195.1,145248,45947.1,24.03,Credit Card,Delivered
ORD100174,2023-03-25,CUST8433,Male,20,Retail,Platinum,Tamil Nadu,Chennai,South,Tablet,Samsung,5,5729,4020,15,24348.25,20100,4248.25,17.45,Net Banking,Delivered
ORD100175,2021-09-07,CUST9524,Male,45,Corporate,Silver,Maharashtra,Mumbai,West,Air Fryer,Philips,5,7689,6096,10,34600.5,30480,4120.5,11.91,Debit Card,Delivered
ORD100176,2022-07-04,CUST2384,Female,55,Corporate,Gold,Karnataka,Bengaluru,South,Laptop,Lenovo,1,10908,8581,20,8726.4,8581,145.4,1.67,UPI,Delivered
ORD100177,2025-02-16,CUST2439,Female,47,Corporate,Platinum,Maharashtra,Mumbai,West,Earbuds,Samsung,4,78673,56354,5,298957.4,225416,73541.4,24.6,EMI,Delivered
ORD100178,2023-08-19,CUST6087,Male,33,Small Business,Silver,Gujarat,Ahmedabad,West,Microwave,Panasonic,4,74831,53867,15,254425.4,215468,38957.4,15.31,Credit Card,Delivered
ORD100179,2022-10-26,CUST6332,Female,35,Small Business,Silver,Delhi,New Delhi,North,MacBook,Apple,1,49222,33831,5,46760.9,33831,12929.9,27.65,Debit Card,Delivered
ORD100180,2023-06-21,CUST2016,Female,46,Small Business,Platinum,Karnataka,Bengaluru,South,Smart TV,Samsung,5,11755,9278,10,52897.5,46390,6507.5,12.3,UPI,Delivered
ORD100181,2024-10-15,CUST4317,Female,51,Retail,Platinum,Karnataka,Bengaluru,South,Air Fryer,Philips,4,47173,37912,5,179257.4,151648,27609.4,15.4,EMI,Delivered
ORD100182,2024-04-14,CUST2924,Female,43,Corporate,Gold,Karnataka,Bengaluru,South,Water Purifier,Kent,4,16547,10772,20,52950.4,43088,9862.4,18.63,Debit Card,Delivered
ORD100183,2025-01-20,CUST6777,Female,40,Premium,Platinum,Andhra Pradesh,Vijayawada,South,Air Conditioner,Voltas,4,62281,50404,10,224211.6,201616,22595.6,10.08,Net Banking,Delivered
ORD100184,2022-01-13,CUST9796,Female,27,Premium,Platinum,Gujarat,Ahmedabad,West,Water Purifier,Kent,1,68476,50504,10,61628.4,50504,11124.4,18.05,EMI,Delivered
ORD100185,2022-02-23,CUST7986,Male,19,Retail,Gold,Gujarat,Ahmedabad,West,OLED TV,Sony,3,82702,69699,10,223295.4,209097,14198.4,6.36,Net Banking,Delivered
ORD100186,2025-08-18,CUST9474,Female,42,Premium,Gold,Maharashtra,Mumbai,West,Laptop,Dell,5,84263,74119,20,337052,370595,-33543,-9.95,UPI,Delivered
ORD100187,2023-04-19,CUST7134,Female,59,Corporate,Silver,West Bengal,Kolkata,East,Laptop,Lenovo,1,11948,9209,0,11948,9209,2739,22.92,EMI,Delivered
ORD100188,2023-01-21,CUST2230,Female,50,Corporate,Silver,Gujarat,Ahmedabad,West,iPad,Apple,5,15090,10401,10,67905,52005,15900,23.42,Debit Card,Delivered
ORD100189,2022-03-02,CUST9272,Male,44,Corporate,Silver,Delhi,New Delhi,North,Printer,HP,2,71689,51378,20,114702.4,102756,11946.4,10.42,Net Banking,Delivered
ORD100190,2024-12-26,CUST1064,Female,43,Retail,Platinum,Telangana,Hyderabad,South,Laptop,Lenovo,4,4406,3662,10,15861.6,14648,1213.6,7.65,UPI,Delivered
ORD100191,2023-11-20,CUST3354,Male,44,Retail,Silver,Karnataka,Bengaluru,South,OnePlus Phone,OnePlus,4,75515,58933,20,241648,235732,5916,2.45,Credit Card,Delivered
ORD100192,2023-10-02,CUST8659,Female,21,Retail,Platinum,Andhra Pradesh,Vijayawada,South,Refrigerator,Whirlpool,1,16120,10760,20,12896,10760,2136,16.56,Net Banking,Delivered
ORD100193,2024-07-11,CUST2629,Male,40,Corporate,Gold,Tamil Nadu,Chennai,South,Microwave,Panasonic,3,39103,26940,10,105578.1,80820,24758.1,23.45,Net Banking,Delivered
ORD100194,2023-06-20,CUST1894,Male,33,Corporate,Silver,Tamil Nadu,Chennai,South,Smart TV,LG,4,79370,65538,0,317480,262152,55328,17.43,Credit Card,Returned
ORD100195,2022-09-14,CUST7854,Female,49,Retail,Silver,Karnataka,Bengaluru,South,Earbuds,Apple,3,3807,3261,15,9707.85,9783,-75.15,-0.77,EMI,Delivered
ORD100196,2021-02-15,CUST4987,Male,29,Corporate,Gold,Tamil Nadu,Chennai,South,Air Conditioner,Daikin,4,43521,32278,15,147971.4,129112,18859.4,12.75,EMI,Delivered
ORD100197,2023-12-30,CUST7317,Female,43,Retail,Silver,Maharashtra,Mumbai,West,Earbuds,Samsung,4,76601,56184,10,275763.6,224736,51027.6,18.5,EMI,Delivered
ORD100198,2022-05-01,CUST8136,Male,35,Retail,Gold,Tamil Nadu,Chennai,South,Laptop,Lenovo,4,28060,21253,10,101016,85012,16004,15.84,Credit Card,Delivered
ORD100199,2024-02-11,CUST8263,Female,33,Corporate,Gold,Andhra Pradesh,Vijayawada,South,iPhone,Apple,2,38345,29729,5,72855.5,59458,13397.5,18.39,Debit Card,Delivered
ORD100200,2023-10-31,CUST4349,Male,46,Corporate,Platinum,Delhi,New Delhi,North,MacBook,Apple,5,30270,21745,15,128647.5,108725,19922.5,15.49,Debit Card,Delivered
ORD100201,2022-03-12,CUST3056,Male,61,Retail,Platinum,Gujarat,Ahmedabad,West,iPad,Apple,5,35276,26208,20,141104,131040,10064,7.13,Debit Card,Delivered
ORD100202,2022-09-29,CUST1245,Female,63,Retail,Platinum,Delhi,New Delhi,North,Gaming Console,Sony,1,89182,72700,5,84722.9,72700,12022.9,14.19,Credit Card,Delivered
ORD100203,2024-02-25,CUST6922,Female,30,Retail,Platinum,Gujarat,Ahmedabad,West,Smart Watch,Apple,2,89867,76836,0,179734,153672,26062,14.5,Debit Card,Delivered
ORD100204,2025-05-07,CUST3165,Female,29,Retail,Gold,Karnataka,Bengaluru,South,Laptop,Dell,4,40010,29281,15,136034,117124,18910,13.9,Debit Card,Delivered
ORD100205,2022-01-08,CUST5775,Male,35,Corporate,Platinum,West Bengal,Kolkata,East,Smart TV,Samsung,2,55497,40567,0,110994,81134,29860,26.9,UPI,Delivered
ORD100206,2023-02-19,CUST1642,Female,58,Corporate,Platinum,Karnataka,Bengaluru,South,Air Conditioner,Voltas,4,28963,23868,5,110059.4,95472,14587.4,13.25,Credit Card,Delivered
ORD100207,2021-08-18,CUST5691,Male,55,Retail,Silver,Maharashtra,Mumbai,West,Microwave,Panasonic,4,78402,57255,0,313608,229020,84588,26.97,UPI,Delivered
ORD100208,2025-03-12,CUST4617,Female,51,Retail,Gold,Tamil Nadu,Chennai,South,Laptop,HP,3,14290,10659,15,36439.5,31977,4462.5,12.25,EMI,Delivered
ORD100209,2023-05-28,CUST9386,Male,49,Corporate,Silver,West Bengal,Kolkata,East,Laptop,HP,5,10117,8150,5,48055.75,40750,7305.75,15.2,Net Banking,Delivered
ORD100210,2021-12-11,CUST6862,Female,44,Retail,Silver,Karnataka,Bengaluru,South,Washing Machine,LG,2,74294,52738,0,148588,105476,43112,29.01,Debit Card,Delivered
ORD100211,2023-11-22,CUST8291,Male,59,Small Business,Platinum,West Bengal,Kolkata,East,Air Fryer,Philips,4,34178,27762,0,136712,111048,25664,18.77,Debit Card,Delivered
ORD100212,2024-01-28,CUST7957,Male,61,Corporate,Platinum,Karnataka,Bengaluru,South,Microwave,Panasonic,5,76828,54192,0,384140,270960,113180,29.46,EMI,Delivered
ORD100213,2022-02-27,CUST1711,Male,35,Small Business,Silver,Tamil Nadu,Chennai,South,MacBook,Apple,1,40924,26717,15,34785.4,26717,8068.4,23.19,UPI,Delivered
ORD100214,2023-01-14,CUST5743,Male,53,Retail,Silver,Andhra Pradesh,Vijayawada,South,iPad,Apple,2,45529,34254,20,72846.4,68508,4338.4,5.96,UPI,Delivered
ORD100215,2022-06-26,CUST2782,Female,45,Premium,Silver,West Bengal,Kolkata,East,Gaming Console,Sony,1,46479,40690,20,37183.2,40690,-3506.8,-9.43,Net Banking,Delivered
ORD100216,2024-08-30,CUST5030,Male,26,Retail,Silver,Andhra Pradesh,Vijayawada,South,Laptop,Lenovo,3,85279,67461,10,230253.3,202383,27870.3,12.1,EMI,Delivered
ORD100217,2021-07-29,CUST6084,Female,42,Corporate,Platinum,Gujarat,Ahmedabad,West,Laptop,Dell,2,86637,66784,5,164610.3,133568,31042.3,18.86,Debit Card,Delivered
ORD100218,2022-05-06,CUST1945,Male,24,Premium,Silver,Karnataka,Bengaluru,South,Laptop,Lenovo,5,51401,43315,10,231304.5,216575,14729.5,6.37,Credit Card,Delivered
ORD100219,2021-10-18,CUST4727,Male,26,Premium,Platinum,Karnataka,Bengaluru,South,Refrigerator,LG,3,81987,64249,0,245961,192747,53214,21.64,EMI,Delivered
ORD100220,2021-01-06,CUST1524,Female,27,Small Business,Silver,West Bengal,Kolkata,East,Smart TV,LG,4,28010,19612,10,100836,78448,22388,22.2,UPI,Delivered
ORD100221,2025-01-24,CUST3694,Female,36,Retail,Gold,Gujarat,Ahmedabad,West,Tablet,Samsung,1,60500,39447,5,57475,39447,18028,31.37,Net Banking,Delivered
ORD100222,2023-08-02,CUST8018,Male,43,Retail,Silver,Tamil Nadu,Chennai,South,Air Conditioner,Daikin,4,14146,10960,20,45267.2,43840,1427.2,3.15,Debit Card,Delivered
ORD100223,2022-09-05,CUST6626,Male,30,Corporate,Platinum,Delhi,New Delhi,North,Laptop,Dell,3,66010,52873,5,188128.5,158619,29509.5,15.69,EMI,Delivered
ORD100224,2023-12-22,CUST4936,Female,43,Small Business,Silver,Gujarat,Ahmedabad,West,iPhone,Apple,5,79122,68593,10,356049,342965,13084,3.67,Credit Card,Delivered
ORD100225,2024-08-23,CUST2555,Male,51,Small Business,Platinum,Tamil Nadu,Chennai,South,Earbuds,Samsung,5,17715,12416,10,79717.5,62080,17637.5,22.13,EMI,Delivered
ORD100226,2024-04-20,CUST2314,Female,61,Retail,Gold,Tamil Nadu,Chennai,South,iPad,Apple,5,78065,63251,20,312260,316255,-3995,-1.28,Credit Card,Delivered
ORD100227,2024-01-20,CUST3805,Male,54,Premium,Silver,Andhra Pradesh,Vijayawada,South,Washing Machine,LG,5,16381,12380,15,69619.25,61900,7719.25,11.09,Credit Card,Delivered
ORD100228,2021-02-01,CUST4491,Female,37,Retail,Platinum,Telangana,Hyderabad,South,Air Conditioner,Voltas,4,34051,22502,0,136204,90008,46196,33.92,Credit Card,Delivered
ORD100229,2021-12-11,CUST7012,Female,65,Retail,Gold,Andhra Pradesh,Vijayawada,South,Earbuds,Samsung,5,29424,22935,10,132408,114675,17733,13.39,UPI,Delivered
ORD100230,2021-07-24,CUST6828,Female,56,Retail,Silver,Gujarat,Ahmedabad,West,Refrigerator,Whirlpool,4,8702,7290,10,31327.2,29160,2167.2,6.92,Credit Card,Delivered
ORD100231,2023-09-27,CUST2809,Male,34,Corporate,Silver,West Bengal,Kolkata,East,OnePlus Phone,OnePlus,1,79201,59493,0,79201,59493,19708,24.88,Net Banking,Returned
ORD100232,2024-11-13,CUST5402,Female,18,Retail,Gold,Delhi,New Delhi,North,Earbuds,Apple,2,80111,68201,20,128177.6,136402,-8224.4,-6.42,Credit Card,Delivered
ORD100233,2023-03-15,CUST8794,Male,62,Premium,Gold,Telangana,Hyderabad,South,Refrigerator,LG,1,12778,8841,20,10222.4,8841,1381.4,13.51,Credit Card,Delivered
ORD100234,2021-09-26,CUST1715,Male,28,Small Business,Platinum,Andhra Pradesh,Vijayawada,South,Air Conditioner,Voltas,3,46158,35610,10,124626.6,106830,17796.6,14.28,EMI,Delivered
ORD100235,2023-09-18,CUST6468,Male,19,Corporate,Gold,Delhi,New Delhi,North,iPad,Apple,3,44203,28792,20,106087.2,86376,19711.2,18.58,Net Banking,Delivered
ORD100236,2022-06-21,CUST6846,Male,62,Retail,Platinum,Karnataka,Bengaluru,South,iPhone,Apple,3,53388,38058,20,128131.2,114174,13957.2,10.89,UPI,Delivered
ORD100237,2025-06-13,CUST4900,Male,61,Retail,Gold,Delhi,New Delhi,North,Gaming Console,Sony,5,86181,57979,10,387814.5,289895,97919.5,25.25,Debit Card,Delivered
ORD100238,2021-05-04,CUST6524,Female,48,Small Business,Silver,Tamil Nadu,Chennai,South,Refrigerator,Whirlpool,3,75186,61247,10,203002.2,183741,19261.2,9.49,Credit Card,Cancelled
ORD100239,2023-04-10,CUST8299,Female,54,Small Business,Silver,Karnataka,Bengaluru,South,iPhone,Apple,2,3947,3372,15,6709.9,6744,-34.1,-0.51,Net Banking,Delivered
ORD100240,2021-05-31,CUST4116,Male,55,Corporate,Gold,Maharashtra,Mumbai,West,Laptop,Dell,3,77959,60557,10,210489.3,181671,28818.3,13.69,Net Banking,Delivered
ORD100241,2021-12-25,CUST5519,Female,52,Retail,Silver,Gujarat,Ahmedabad,West,iPad,Apple,4,11879,10012,10,42764.4,40048,2716.4,6.35,Debit Card,Delivered
ORD100242,2022-08-02,CUST9223,Male,30,Corporate,Platinum,Tamil Nadu,Chennai,South,Smart TV,Samsung,1,55372,41696,20,44297.6,41696,2601.6,5.87,UPI,Returned
ORD100243,2022-11-30,CUST3239,Male,30,Small Business,Platinum,Telangana,Hyderabad,South,Air Conditioner,Voltas,1,12626,10557,20,10100.8,10557,-456.2,-4.52,UPI,Delivered
ORD100244,2024-08-22,CUST8967,Female,57,Small Business,Silver,Telangana,Hyderabad,South,Vacuum Cleaner,Dyson,2,45145,32737,0,90290,65474,24816,27.48,UPI,Delivered
ORD100245,2024-05-09,CUST7546,Female,47,Retail,Silver,Telangana,Hyderabad,South,Monitor,Dell,1,85091,67302,15,72327.35,67302,5025.35,6.95,Debit Card,Delivered
ORD100246,2021-11-17,CUST2531,Male,27,Corporate,Silver,Telangana,Hyderabad,South,Laptop,HP,4,83473,67891,10,300502.8,271564,28938.8,9.63,Net Banking,Delivered
ORD100247,2025-11-09,CUST3513,Female,32,Small Business,Platinum,Gujarat,Ahmedabad,West,OLED TV,Sony,3,58473,42635,20,140335.2,127905,12430.2,8.86,EMI,Delivered
ORD100248,2023-12-08,CUST9677,Female,26,Small Business,Silver,Maharashtra,Mumbai,West,Gaming Console,Sony,5,62396,48583,10,280782,242915,37867,13.49,Net Banking,Delivered
ORD100249,2021-02-27,CUST3197,Male,21,Corporate,Platinum,Gujarat,Ahmedabad,West,Water Purifier,Kent,2,85431,60013,0,170862,120026,50836,29.75,Credit Card,Delivered
ORD100250,2023-12-19,CUST1475,Female,63,Corporate,Gold,Gujarat,Ahmedabad,West,Air Conditioner,Voltas,2,26256,22325,5,49886.4,44650,5236.4,10.5,EMI,Delivered
ORD100251,2021-08-09,CUST1252,Male,59,Premium,Platinum,Gujarat,Ahmedabad,West,Vacuum Cleaner,Dyson,4,63306,44237,0,253224,176948,76276,30.12,Debit Card,Delivered
ORD100252,2021-03-04,CUST5127,Male,34,Premium,Silver,Delhi,New Delhi,North,Air Conditioner,Daikin,4,52226,45297,5,198458.8,181188,17270.8,8.7,Credit Card,Delivered
ORD100253,2022-03-20,CUST3567,Female,35,Corporate,Gold,Delhi,New Delhi,North,Laptop,HP,3,42119,35896,15,107403.45,107688,-284.55,-0.26,Debit Card,Delivered
ORD100254,2024-05-08,CUST8422,Male,55,Retail,Silver,West Bengal,Kolkata,East,Smart TV,Samsung,2,24180,17495,20,38688,34990,3698,9.56,Debit Card,Delivered
ORD100255,2024-11-04,CUST1400,Male,27,Retail,Silver,West Bengal,Kolkata,East,Gaming Console,Sony,2,59991,50915,10,107983.8,101830,6153.8,5.7,Debit Card,Delivered
ORD100256,2021-07-04,CUST7786,Female,59,Premium,Gold,Gujarat,Ahmedabad,West,Bluetooth Speaker,JBL,1,25117,19009,15,21349.45,19009,2340.45,10.96,UPI,Delivered
ORD100257,2024-03-23,CUST8053,Male,64,Retail,Silver,Telangana,Hyderabad,South,OnePlus Phone,OnePlus,1,20672,15836,5,19638.4,15836,3802.4,19.36,Debit Card,Delivered
ORD100258,2022-01-02,CUST4668,Male,58,Retail,Platinum,Andhra Pradesh,Vijayawada,South,Soundbar,JBL,4,20800,16033,0,83200,64132,19068,22.92,Debit Card,Delivered
ORD100259,2025-02-06,CUST2186,Female,63,Corporate,Silver,Andhra Pradesh,Vijayawada,South,Vacuum Cleaner,Dyson,3,31198,26400,5,88914.3,79200,9714.3,10.93,Debit Card,Delivered
ORD100260,2023-01-13,CUST5377,Male,38,Retail,Platinum,Tamil Nadu,Chennai,South,Smart TV,LG,5,9272,6897,20,37088,34485,2603,7.02,EMI,Delivered
ORD100261,2024-01-11,CUST7867,Female,27,Premium,Gold,Gujarat,Ahmedabad,West,Washing Machine,LG,4,38204,28341,10,137534.4,113364,24170.4,17.57,EMI,Delivered
ORD100262,2024-11-21,CUST7176,Male,30,Retail,Silver,Telangana,Hyderabad,South,Earbuds,Samsung,2,82669,63261,10,148804.2,126522,22282.2,14.97,Net Banking,Delivered
ORD100263,2024-01-30,CUST6171,Female,54,Retail,Gold,Telangana,Hyderabad,South,Vacuum Cleaner,Dyson,4,76206,55219,15,259100.4,220876,38224.4,14.75,EMI,Delivered
ORD100264,2022-12-29,CUST2050,Female,51,Small Business,Platinum,Delhi,New Delhi,North,Air Conditioner,Daikin,2,85511,71146,15,145368.7,142292,3076.7,2.12,Debit Card,Delivered
ORD100265,2025-10-23,CUST6697,Female,54,Corporate,Silver,Tamil Nadu,Chennai,South,Monitor,Dell,5,37724,26796,15,160327,133980,26347,16.43,UPI,Returned
ORD100266,2022-05-04,CUST3823,Male,60,Premium,Silver,Gujarat,Ahmedabad,West,Refrigerator,Whirlpool,5,29848,23022,10,134316,115110,19206,14.3,UPI,Delivered
ORD100267,2023-02-08,CUST2684,Female,40,Small Business,Gold,Delhi,New Delhi,North,Laptop,Lenovo,1,56742,38890,10,51067.8,38890,12177.8,23.85,UPI,Delivered
ORD100268,2025-04-04,CUST9476,Male,18,Corporate,Gold,West Bengal,Kolkata,East,Laptop,Dell,1,61892,49263,5,58797.4,49263,9534.4,16.22,EMI,Delivered
ORD100269,2021-02-06,CUST4290,Male,54,Small Business,Silver,Gujarat,Ahmedabad,West,Smart Watch,Apple,5,47576,39695,10,214092,198475,15617,7.29,Net Banking,Delivered
ORD100270,2021-07-07,CUST9604,Female,23,Corporate,Silver,Maharashtra,Mumbai,West,Microwave,Panasonic,3,36504,25757,15,93085.2,77271,15814.2,16.99,EMI,Returned
ORD100271,2024-12-30,CUST5837,Female,45,Small Business,Gold,Gujarat,Ahmedabad,West,Laptop,Dell,1,61003,44923,0,61003,44923,16080,26.36,Credit Card,Delivered
ORD100272,2023-02-02,CUST2038,Male,39,Retail,Silver,Karnataka,Bengaluru,South,Air Conditioner,Daikin,5,28114,24596,20,112456,122980,-10524,-9.36,EMI,Delivered
ORD100273,2021-08-09,CUST8578,Female,62,Premium,Gold,Delhi,New Delhi,North,Refrigerator,Whirlpool,4,87278,71927,0,349112,287708,61404,17.59,EMI,Delivered
ORD100274,2024-10-04,CUST4807,Male,43,Retail,Platinum,West Bengal,Kolkata,East,OLED TV,Sony,4,67391,45900,0,269564,183600,85964,31.89,Debit Card,Delivered
ORD100275,2024-03-15,CUST1253,Male,49,Retail,Silver,Delhi,New Delhi,North,Gaming Console,Sony,4,18482,12396,0,73928,49584,24344,32.93,Net Banking,Delivered
ORD100276,2024-11-16,CUST7847,Male,44,Retail,Platinum,Tamil Nadu,Chennai,South,Printer,HP,3,66280,56237,20,159072,168711,-9639,-6.06,Credit Card,Delivered
ORD100277,2021-06-27,CUST6128,Female,34,Small Business,Platinum,Telangana,Hyderabad,South,OnePlus Phone,OnePlus,2,73632,52512,10,132537.6,105024,27513.6,20.76,EMI,Delivered
ORD100278,2025-07-01,CUST8145,Female,37,Corporate,Silver,Telangana,Hyderabad,South,Tablet,Samsung,3,42910,30344,15,109420.5,91032,18388.5,16.81,UPI,Delivered
ORD100279,2021-10-17,CUST6992,Female,30,Premium,Platinum,Gujarat,Ahmedabad,West,Water Purifier,Kent,4,89025,67878,20,284880,271512,13368,4.69,Net Banking,Delivered
